Epoch	Time (s)	Breakbeam	Capacitor (V)	Battery (V)	Board Temperature (°C)	LPS	Encoder 0 (¼°/t)	Encoder 1 (¼°/t)	Encoder 2 (¼°/t)	Encoder 3 (¼°/t)	Setpoint 0	Setpoint 1	Setpoint 2	Setpoint 3	Motor 0 (/255)	Motor 1 (/255)	Motor 2 (/255)	Motor 3 (/255)	Motor 0 (°C)	Motor 1 (°C)	Motor 2 (°C)	Motor 3 (°C)	Dribbler (rpm)	Dribbler (°C)	CPU (%)
60	60.8021	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.85955
60	60.8071	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.8121	56	16.2905	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.8172	56	16.2905	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90726
60	60.8221	56	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.81822
60	60.8272	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.8322	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.8372	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.24915
60	60.8422	56	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.51999
60	60.8472	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.8522	55	16.2905	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.8573	55	16.2905	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90726
60	60.8622	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.81822
60	60.8672	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.8722	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.8772	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.8822	56	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.85955
60	60.8873	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.8923	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.8973	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.3893
60	60.9023	55	16.2905	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.18868
60	60.9073	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.9123	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.9173	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.9223	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.85955
60	60.9273	56	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.9323	56	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.9374	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90726
60	60.9423	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.81822
60	60.9473	55	16.2905	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.9523	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.9574	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78085
60	60.9624	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.00665
60	60.9674	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.9724	56	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.9774	56	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90726
60	60.9824	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.81822
