Epoch	Time (s)	Breakbeam	Capacitor (V)	Battery (V)	Board Temperature (°C)	LPS	Encoder 0 (¼°/t)	Encoder 1 (¼°/t)	Encoder 2 (¼°/t)	Encoder 3 (¼°/t)	Setpoint 0	Setpoint 1	Setpoint 2	Setpoint 3	Motor 0 (/255)	Motor 1 (/255)	Motor 2 (/255)	Motor 3 (/255)	Motor 0 (°C)	Motor 1 (°C)	Motor 2 (°C)	Motor 3 (°C)	Dribbler (rpm)	Dribbler (°C)	CPU (%)
3	0.758991	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	0.764047	88	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.769016	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.774026	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.77903	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.784041	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.789056	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.794067	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.799071	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.804127	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.809096	88	15.402	15.7395	26.4264	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.814106	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.81911	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	0.82412	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.829136	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.834146	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.83915	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.844207	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.849176	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.854186	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.85919	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	0.8642	89	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.869216	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.874226	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.87923	88	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.88428	90	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.73663
3	0.889249	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.894259	89	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.899269	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.43939
3	0.904274	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.9455
3	0.909289	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.2606
3	0.914299	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.919303	89	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.924359	89	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.929328	90	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.934338	90	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.939342	90	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	0.944346	91	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78317
3	0.949362	90	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.954372	90	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.959377	90	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78936
3	0.964433	90	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.969402	90	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.974412	90	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.979416	90	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.984426	91	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.989442	90	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.994452	90	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.999456	90	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	1.00451	90	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	1.00948	90	15.1058	15.7395	26.4264	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	1.01449	91	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.0195	91	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	1.02451	91	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.02952	91	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	1.03453	91	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.03954	91	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	1.04459	92	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	1.04956	92	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	1.05457	91	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.05958	91	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.4441
3	1.06459	91	15.1058	15.7395	26.4264	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.07036
